Stage_Name,Full_Name,Korean_Name,Group,Country,File_Name
Won,Park Sungwon,박성원,Ciipher,South Korea,male_idolsV2/Won_ParkSungwon.png
Rubin,Lee Haejoon,이해준,1TEAM,South Korea,male_idolsV2/Rubin_LeeHaejoon.png
BC,Jin Sungho,진성호,1TEAM,South Korea,male_idolsV2/BC_JinSungho.png
XEN,Lee Jinwoo,이진우,OMEGA X,South Korea,male_idolsV2/XEN_LeeJinwoo.webp
Jehyun,Moon Jehyun,문제현,OMEGA X,South Korea,male_idolsV2/Jehyun_MoonJehyun.webp
Junghoon,Lee Junghoon,이정훈,1TEAM,South Korea,male_idolsV2/Junghoon_LeeJunghoon.png
Seungwoo,Han Seungwoo,한승우,VICTON,South Korea,male_idolsV2/Seungwoo_HanSeungwoo.jpeg
Seungsik,Kang Seungsik,강승식,VICTON,South Korea,male_idolsV2/Seungsik_KangSeungsik.png
Heo Chan,Heo Chan,허찬,,South Korea,male_idolsV2/HeoChan_HeoChan.png
Sejun,Lim Sejun,임세준,VICTON,South Korea,male_idolsV2/Sejun_LimSejun.jpeg
Hanse,Do Hanse,도한세,VICTON,South Korea,male_idolsV2/Hanse_DoHanse.png
Byungchan,Choi Byungchan,최병찬,VICTON,South Korea,male_idolsV2/Byungchan_ChoiByungchan.jpeg
Subin,Jung Subin,정수빈,VICTON,South Korea,male_idolsV2/Subin_JungSubin.webp
E.sol,Jeon Jaehyuk,전재혁,14U,South Korea,male_idolsV2/E.sol_JeonJaehyuk.webp
Luha,Lee Gyeonghun,이경훈,14U,South Korea,male_idolsV2/Luha_LeeGyeonghun.webp
Gohyeon,Go Hyeon,고현,14U,South Korea,male_idolsV2/Gohyeon_GoHyeon.jpeg
B.S,Lee Youngsoo,이영수,14U,South Korea,male_idolsV2/B.S_LeeYoungsoo.png
Loudi,Won Jihoon,원지훈,14U,Indonesia,male_idolsV2/Loudi_WonJihoon.png
Eunjae,Kwak Eunjae,곽은재,14U,South Korea,male_idolsV2/Eunjae_KwakEunjae.png
Woojoo,Kim Sangyoon,김상윤,14U,South Korea,male_idolsV2/Woojoo_KimSangyoon.png
Dohyuk,Kim Dohyuk,김도혁,14U,South Korea,male_idolsV2/Dohyuk_KimDohyuk.png
Hyunwoong,Kim Hyunwoong,김현웅,14U,South Korea,male_idolsV2/Hyunwoong_KimHyunwoong.jpeg
Sejin,Lee Sejin,이세진,14U,South Korea,male_idolsV2/Sejin_LeeSejin.jpeg
Youngwoong,Cho Youngwoon,조영웅,14U,South Korea,male_idolsV2/Youngwoong_ChoYoungwoon.png
Rio,Son Gwanghyuk,손광혁,14U,South Korea,male_idolsV2/Rio_SonGwanghyuk.png
Gyeongtae,Kwon Gyeongtae,권경태,14U,South Korea,male_idolsV2/Gyeongtae_KwonGyeongtae.png
Gun,Kwak Gun,곽건,14U,South Korea,male_idolsV2/Gun_KwakGun.png
Seungjun,Ji Seungjun,지승준,Astin,South Korea,male_idolsV2/Seungjun_JiSeungjun.jpeg
Jingyu,Lee Jingyu,이진규,Astin,South Korea,male_idolsV2/Jingyu_LeeJingyu.png
Hongil,Yoon Hongil,윤홍일,Astin,South Korea,male_idolsV2/Hongil_YoonHongil.png
Junghun,Jang Junghun,장정훈,Astin,South Korea,male_idolsV2/Junghun_JangJunghun.png
Yeram,Yang Yeram,양예람,Astin,South Korea,male_idolsV2/Yeram_YangYeram.jpeg
Mir,Lee Yoonsang,이윤상,Astin,South Korea,male_idolsV2/Mir_LeeYoonsang.png
Hyeongseok,Chu Hyeongseok,추형석,Astin,South Korea,male_idolsV2/Hyeongseok_ChuHyeongseok.png
Hyunsuk,Choi Hyunsuk,최현석,Treasure,South Korea,male_idolsV2/Hyunsuk_ChoiHyunsuk.jpeg
Jihoon,Park Jihoon,박지훈,Treasure,South Korea,male_idolsV2/Jihoon_ParkJihoon.jpeg
Yoshi,Kanemoto Yoshinori,카네모토 요시노리,Treasure,Japan,male_idolsV2/Yoshi_KanemotoYoshinori.jpeg
Junkyu,Kim Junkyu,김준규,Treasure,South Korea,male_idolsV2/Junkyu_KimJunkyu.jpeg
Yoonbin,Ha Yoonbin,하윤빈,,South Korea,male_idolsV2/Yoonbin_HaYoonbin.png
Mashiho,Takata Mashiho,타카타 마시호,Treasure,Japan,male_idolsV2/Mashiho_TakataMashiho.jpeg
Jaehyuk,Yoon Jaehyuk,윤재혁,Treasure,South Korea,male_idolsV2/Jaehyuk_YoonJaehyuk.jpeg
Asahi,Hanada Asahi,하나다 아사히,Treasure,Japan,male_idolsV2/Asahi_HanadaAsahi.webp
Yedam,Bang Yedam,방예담,Treasure,South Korea,male_idolsV2/Yedam_BangYedam.jpeg
Doyoung,Kim Doyoung,김도영,Treasure,South Korea,male_idolsV2/Doyoung_KimDoyoung.png
Haruto,Watanabe Haruto,와타나베 하루토,Treasure,Japan,male_idolsV2/Haruto_WatanabeHaruto.png
Jeongwoo,Park Jeongwoo,박정우,Treasure,South Korea,male_idolsV2/Jeongwoo_ParkJeongwoo.jpeg
Hyunjun,Lee Hyunjun,이현준,IZ,South Korea,male_idolsV2/Hyunjun_LeeHyunjun.webp
Jihoo,Lim Soojung,임수정,IZ,South Korea,male_idolsV2/Jihoo_LimSoojung.png
Woosu,Kim Minseok,김민석,IZ,South Korea,male_idolsV2/Woosu_KimMinseok.webp
Junyoung,Lee Junyoung,이준영,IZ,South Korea,male_idolsV2/Junyoung_LeeJunyoung.png
Minjae,Jo Minjae,조민재,Spectrum,South Korea,male_idolsV2/Minjae_JoMinjae.png
Dongkyu,Moon Dongkyu,문동규,Spectrum,South Korea,male_idolsV2/Dongkyu_MoonDongkyu.png
Jaehan,Kim Jaehan,김재한,OMEGA X,South Korea,male_idolsV2/Jaehan_KimJaehan.png
Hwarang,Park Jonghan,박종찬,Spectrum,South Korea,male_idolsV2/Hwarang_ParkJonghan.png
Seunghyun,Lee Seunghyun,이승현,AIMERS,South Korea,male_idolsV2/Seunghyun_LeeSeunghyun.png
Eunjun,Choi Eunjun,최은준,AIMERS,South Korea,male_idolsV2/Eunjun_ChoiEunjun.jpeg
Laon,Shin Kyuhyun,신규현,ENOi,South Korea,male_idolsV2/Laon_ShinKyuhyun.webp
Dojin,Jeon Yongtae,전용태,ENOi,South Korea,male_idolsV2/Dojin_JeonYongtae.webp
Hamin,Jo Hamin,조하민,ENOi,South Korea,male_idolsV2/Hamin_JoHamin.png
Donghyuk,Park Donghyuk,박동혁,BLANK2Y,South Korea,male_idolsV2/Donghyuk_ParkDonghyuk.png
Kevin,Park Jinwoo,박진우,OMEGA X,South Korea,male_idolsV2/Kevin_ParkJinwoo.jpeg
Junghoon,Han Jeonghoon,한정훈,OMEGA X,South Korea,male_idolsV2/Junghoon_HanJeonghoon.png
Hyuk,Yang Hyuk,양혁,OMEGA X,South Korea,male_idolsV2/Hyuk_YangHyuk.png
Ji Hansol,Ji Hansol,지한솔,Newkidd,South Korea,male_idolsV2/JiHansol_JiHansol.png
Choi Jiann,Choi Jaewoo,최재우,Newkidd,South Korea,male_idolsV2/ChoiJiann_ChoiJaewoo.png
Jinkwon,Kim Jinkwon,김진권,Newkidd,South Korea,male_idolsV2/Jinkwon_KimJinkwon.png
Yunmin,Yun Min,윤민,Newkidd,South Korea,male_idolsV2/Yunmin_YunMin.jpeg
Hwi,Jo Mingyu,조민규,Newkidd,South Korea,male_idolsV2/Hwi_JoMingyu.png
Woochul,Shin Woochul,신우철,Newkidd,South Korea,male_idolsV2/Woochul_ShinWoochul.webp
Seungchan,Kang Seungchan,강승찬,Newkidd,South Korea,male_idolsV2/Seungchan_KangSeungchan.png
BX,Lee Byounggon,이병곤,CIX,South Korea,male_idolsV2/BX_LeeByounggon.jpeg
Seunghun,Kim Seunghun,김승훈 ,CIX,South Korea,male_idolsV2/Seunghun_KimSeunghun.png
Yonghee,Kim Yonghee,김용희,CIX,South Korea,male_idolsV2/Yonghee_KimYonghee.jpeg
Hyunsuk,Yoon Hyunsuk,윤현석,CIX,South Korea,male_idolsV2/Hyunsuk_YoonHyunsuk.jpeg
Jeon Woong,Jeon Woong,전웅,AB6IX,South Korea,male_idolsV2/JeonWoong_JeonWoong.png
Seoham,Park Seoham,박서함,KNK,South Korea,male_idolsV2/Seoham_ParkSeoham.jpeg
Dongwon,Lee Dongwon,이동원,KNK,South Korea,male_idolsV2/Dongwon_LeeDongwon.png
Inseong,Jeong Inseong,정인성,KNK,South Korea,male_idolsV2/Inseong_JeongInseong.webp
Jihun,Kim Jihun,김지훈,KNK,South Korea,male_idolsV2/Jihun_KimJihun.webp
Heejun,Oh Heejun,오희준,KNK,South Korea,male_idolsV2/Heejun_OhHeejun.webp
Jiahn,Yoo Jiahn,유지안,IN2IT,South Korea,male_idolsV2/Jiahn_YooJiahn.jpeg
Yeontae,Jeong Yeontae,정연태,IN2IT,South Korea,male_idolsV2/Yeontae_JeongYeontae.jpeg
Inho,Hwang Inho,황인호,IN2IT,South Korea,male_idolsV2/Inho_HwangInho.png
Hyunuk,Han Hyunuk,한현욱,IN2IT,South Korea,male_idolsV2/Hyunuk_HanHyunuk.png
Isaac,Voo Isaak,부 아이젝,IN2IT,Malaysia,male_idolsV2/Isaac_VooIsaak.jpeg
Inpyo,Lee Inpyo,이인표,IN2IT,South Korea,male_idolsV2/Inpyo_LeeInpyo.png
Sunghyun,Kim Sunghyun,김성현,IN2IT,South Korea,male_idolsV2/Sunghyun_KimSunghyun.png
Moonvok,Jang Moonvok,장문복,Limitless,South Korea,male_idolsV2/Moonvok_JangMoonvok.png
Hwichan,Lee Heechan,이휘찬,Limitless,South Korea,male_idolsV2/Hwichan_LeeHeechan.jpeg
A.M,Seong Hyunwoo,성현우,Limitless,South Korea,male_idolsV2/A.M_SeongHyunwoo.png
Heeseok,Yun Heeseok,윤희석 ,Limitless,South Korea,male_idolsV2/Heeseok_YunHeeseok.png
Eson,Kim Jungmin,김정민,We In The Zone,South Korea,male_idolsV2/Eson_KimJungmin.jpeg
Jooan,Im Jimyoung,임지명,We In The Zone,South Korea,male_idolsV2/Jooan_ImJimyoung.jpeg
Kyeongheon,Yoon Kyeongheon,윤경헌,We In The Zone,South Korea,male_idolsV2/Kyeongheon_YoonKyeongheon.jpeg
Min,Lee Mincheon,이민천,We In The Zone,South Korea,male_idolsV2/Min_LeeMincheon.jpeg
Shihyun,Kim Shihyun,김시현,We In The Zone,South Korea,male_idolsV2/Shihyun_KimShihyun.webp
Yixuan,Zhou Yixuan,조이쉔,UNIQ,China,male_idolsV2/Yixuan_ZhouYixuan.webp
Sungjoo,Kim Sungjoo,김성주,UNIQ,South Korea,male_idolsV2/Sungjoo_KimSungjoo.png
Wenhan,Li Wenhan,리원한,UNIQ,China,male_idolsV2/Wenhan_LiWenhan.jpeg
Seungyoon,Cho Seungyoon,조승연,UNIQ,South Korea,male_idolsV2/Seungyoon_ChoSeungyoon.jpeg
Yibo,Wang Yibo,왕이보,UNIQ,China,male_idolsV2/Yibo_WangYibo.jpeg
Yohan,Kim Yohan,김요한,WEi,South Korea,male_idolsV2/Yohan_KimYohan.webp
Junho,Cha Junho,차준호,DRIPPIN,South Korea,male_idolsV2/Junho_ChaJunho.jpeg
Dongpyo,Son Dongpyo,손동표,Mirae,South Korea,male_idolsV2/Dongpyo_SonDongpyo.jpeg
Minhee,Kang Minhee,강민희,CRAVITY,South Korea,male_idolsV2/Minhee_KangMinhee.jpeg
Eunsang,Lee Eunsang,이은상,YOUNITE,South Korea,male_idolsV2/Eunsang_LeeEunsang.jpeg
Hyeongjun,Song Hyeongjun,송형준,CRAVITY,South Korea,male_idolsV2/Hyeongjun_SongHyeongjun.jpeg
Dohyon,Nam Dohyon,남도현,BAE173,South Korea,male_idolsV2/Dohyon_NamDohyon.png
Wondae,Seol Wondae,설원대,Dongkiz,South Korea,male_idolsV2/Wondae_SeolWondae.png
Kyungyoon,Lee Kyungyoon,이경윤,Dongkiz,South Korea,male_idolsV2/Kyungyoon_LeeKyungyoon.png
Munik,Jang Moonik,장문익,Dongkiz,South Korea,male_idolsV2/Munik_JangMoonik.webp
Jaechan,Park Jaechan,박재찬,Dongkiz,South Korea,male_idolsV2/Jaechan_ParkJaechan.png
Jonghyeong,Kim Jonghyeong,김종형,Dongkiz,South Korea,male_idolsV2/Jonghyeong_KimJonghyeong.png
Yonggeun,Jo Yonggeun,조용근 ,D1CE,South Korea,male_idolsV2/Yonggeun_JoYonggeun.jpeg
Hyunsoo,Kim Hyunsoo,김현수,D1CE,South Korea,male_idolsV2/Hyunsoo_KimHyunsoo.png
Yoojun,Jun Yoojun,정유준 ,D1CE,South Korea,male_idolsV2/Yoojun_JunYoojun.jpeg
Woodam,Park Woodam,박우담,D1CE,South Korea,male_idolsV2/Woodam_ParkWoodam.png
Jinyoung,Woo Jinyoung,우진영,D1CE,South Korea,male_idolsV2/Jinyoung_WooJinyoung.jpeg
Taedong,Kim Taedong,김태동,OMEGA X,South Korea,male_idolsV2/Taedong_KimTaedong.webp
Yehyeon,Kim Yehyeon,김예현,GIDONGDAE,South Korea,male_idolsV2/Yehyeon_KimYehyeon.webp
Wonjin,Won Jin,원진,GIDONGDAE,South Korea,male_idolsV2/Wonjin_WonJin.png
Youngho,Noh Youngho,노영호,SIGNAL,South Korea,male_idolsV2/Youngho_NohYoungho.png
Gihwan,Kim Gihwan,김기환,SIGNAL,South Korea,male_idolsV2/Gihwan_KimGihwan.png
Kyuhwan,Lee Kyuhwan,이규환,SIGNAL,South Korea,male_idolsV2/Kyuhwan_LeeKyuhwan.png
Bokeun,Kim Bokeun,김복은,SIGNAL,South Korea,male_idolsV2/Bokeun_KimBokeun.png
Kain,Bang Junho,방준호,ARGON,South Korea,male_idolsV2/Kain_BangJunho.webp
Haneul,Lee Haneul,이하늘,ARGON,South Korea,male_idolsV2/Haneul_LeeHaneul.jpeg
Roel,Kim Sunho,김선호,ARGON,South Korea,male_idolsV2/Roel_KimSunho.webp
Yeoun,Lee Kyeongbin,이경빈,ARGON,South Korea,male_idolsV2/Yeoun_LeeKyeongbin.jpeg
Gon,Kim Seongjung,김성중,ARGON,South Korea,male_idolsV2/Gon_KimSeongjung.png
Jaeun,Ha Jaeun,한재운,ARGON,South Korea,male_idolsV2/Jaeun_HaJaeun.webp
Kookheon,Kim Kookheon,김국헌,B.O.Y,South Korea,male_idolsV2/Kookheon_KimKookheon.webp
Yuvin,Song Yuvin,송유빈,B.O.Y,South Korea,male_idolsV2/Yuvin_SongYuvin.png
Kim Yoon,Kim Seongsu,김성수,DUSTIN,South Korea,male_idolsV2/KimYoon_KimSeongsu.jpeg
Siu,Hwang Inseok,황인석,DUSTIN,South Korea,male_idolsV2/Siu_HwangInseok.webp
Daon,Ahn Seonil,안선일,DUSTIN,South Korea,male_idolsV2/Daon_AhnSeonil.jpeg
Seunghan,Lee Seunghan,이승한,DUSTIN,South Korea,male_idolsV2/Seunghan_LeeSeunghan.jpeg
Hwani,Jo Sihyeon,조시환,DUSTIN,South Korea,male_idolsV2/Hwani_JoSihyeon.jpeg
JJ,Jun Jihyeok,전진혁,DUSTIN,South Korea,male_idolsV2/JJ_JunJihyeok.png
BEL,Choi Sunghoon,최성훈,DUSTIN,South Korea,male_idolsV2/BEL_ChoiSunghoon.png
Love,Park Jisung,박지성,,South Korea,male_idolsV2/Love_ParkJisung.jpeg
KB,Shin Kyubin,신규빈,OnlyOneOf,South Korea,male_idolsV2/KB_ShinKyubin.jpeg
Junji,Kim Junhyung,김준형,OnlyOneOf,South Korea,male_idolsV2/Junji_KimJunhyung.jpeg
Yoojung,Lee Taeyeop,이태엽,OnlyOneOf,South Korea,male_idolsV2/Yoojung_LeeTaeyeop.jpeg
Rie,Lee Seungho,이성호,OnlyOneOf,South Korea,male_idolsV2/Rie_LeeSeungho.jpeg
Mill,Lee Yongsoo,이용수,OnlyOneOf,South Korea,male_idolsV2/Mill_LeeYongsoo.jpeg
Nine,Jung Wookjin,정욱진,OnlyOneOf,South Korea,male_idolsV2/Nine_JungWookjin.jpeg
Castle J,Son Sangjoon,손성준,MCND,South Korea,male_idolsV2/CastleJ_SonSangjoon.jpeg
Bic,Nam Seungmin,남승민,MCND,South Korea,male_idolsV2/Bic_NamSeungmin.png
Minjae,Song Minjae,송민재,MCND,South Korea,male_idolsV2/Minjae_SongMinjae.png
Huijun,Noh Huijun,노휘준,MCND,South Korea,male_idolsV2/Huijun_NohHuijun.webp
Win,Bang Junhyuk,방준혁,MCND,South Korea,male_idolsV2/Win_BangJunhyuk.png
Changgyu,Song Changgyu,송창규,UNVS,South Korea,male_idolsV2/Changgyu_SongChanggyu.png
YY,Kim Moonyong,김문용,UNVS,South Korea,male_idolsV2/YY_KimMoonyong.jpeg
Jen,Kim Yehyeon,김예현,UNVS,South Korea,male_idolsV2/Jen_KimYehyeon.jpeg
Jun H.,Im Joonhyun,임준현,UNVS,South Korea,male_idolsV2/JunH._ImJoonhyun.png
Eunho,Shin Donggeun,신동근,UNVS,South Korea,male_idolsV2/Eunho_ShinDonggeun.png
Jinwoo,Lee Jinwoo,이진우,Ghost9,South Korea,male_idolsV2/Jinwoo_LeeJinwoo.jpeg
Taesung,Lee Taesung,이태승,,South Korea,male_idolsV2/Taesung_LeeTaesung.jpeg
Woojin,Lee Woojin,이우진,Ghost9,South Korea,male_idolsV2/Woojin_LeeWoojin.jpeg
Serim,Park Serim,박세림,CRAVITY,South Korea,male_idolsV2/Serim_ParkSerim.jpeg
Allen,Allen Ma,앨런 마,CRAVITY,USA,male_idolsV2/Allen_AllenMa.jpeg
Jungmo,Koo Jungmo,구정모,CRAVITY,South Korea,male_idolsV2/Jungmo_KooJungmo.jpeg
Woobin,Seo Woobin,서우빈,CRAVITY,South Korea,male_idolsV2/Woobin_SeoWoobin.jpeg
Wonjin,Ham Wonjin,함원진,CRAVITY,South Korea,male_idolsV2/Wonjin_HamWonjin.jpeg
Taeyoung,Kim Taeyoung,김태영,CRAVITY,South Korea,male_idolsV2/Taeyoung_KimTaeyoung.jpeg
Seongmin,Ahn Seongmin,안성민,CRAVITY,South Korea,male_idolsV2/Seongmin_AhnSeongmin.jpeg
Chihoon,Choi Chihoon,최치훈,TOO,South Korea,male_idolsV2/Chihoon_ChoiChihoon.jpeg
Donggeon,Song Donggeon,송동건,TOO,South Korea,male_idolsV2/Donggeon_SongDonggeon.jpeg
Chan,Jo Chanhyuk,조찬혁,TOO,South Korea,male_idolsV2/Chan_JoChanhyuk.jpeg
Jisu,Choi Jisu,최지수,TOO,South Korea,male_idolsV2/Jisu_ChoiJisu.jpeg
Minsu,Kim Minsu,김민수,TOO,South Korea,male_idolsV2/Minsu_KimMinsu.jpeg
Jaeyun,Lee Jaeyun,이재윤,TOO,South Korea,male_idolsV2/Jaeyun_LeeJaeyun.webp
J.YOU,Kim Jaeyu,김제유,TOO,South Korea,male_idolsV2/J.YOU_KimJaeyu.jpeg
Kyungho,Jang Kyungho,장경호,TOO,South Korea,male_idolsV2/Kyungho_JangKyungho.jpeg
Seongmin,Oh Sungmin,오성민,ONE PACT,South Korea,male_idolsV2/Seongmin_OhSungmin.jpeg
Woonggi,Cha Woonggi,차웅기,TOO,South Korea,male_idolsV2/Woonggi_ChaWoonggi.jpeg
Seokhwa,Kang Seokhwa,강석화,WEi,South Korea,male_idolsV2/Seokhwa_KangSeokhwa.webp
Rano,Byun Yongseop,변용섭,E'LAST,South Korea,male_idolsV2/Rano_ByunYongseop.png
Won Hyuk,Won Hyuk,원혁,E'LAST,South Korea,male_idolsV2/WonHyuk_WonHyuk.png
Wonjun,Lee Wonjun,이원준,E'LAST,South Korea,male_idolsV2/Wonjun_LeeWonjun.jpeg
Choi In,Choi In,최인,E'LAST,South Korea,male_idolsV2/ChoiIn_ChoiIn.jpeg
Seungyeop,Choi Seungyeop,최승엽,E'LAST,South Korea,male_idolsV2/Seungyeop_ChoiSeungyeop.jpeg
Baekgyeul,Baek Sunwoo,백결,E'LAST,South Korea,male_idolsV2/Baekgyeul_BaekSunwoo.jpeg
Romin,Choi Youngmin,최영민,E'LAST,South Korea,male_idolsV2/Romin_ChoiYoungmin.jpeg
Yejun,Oh Yejun,오예준,E'LAST,South Korea,male_idolsV2/Yejun_OhYejun.jpeg
Minho,Lee Minho,이민호,MY.st,South Korea,male_idolsV2/Minho_LeeMinho.jpeg
Juntae,Kim Juntae,김준태,MY.st,South Korea,male_idolsV2/Juntae_KimJuntae.jpeg
Woncheol,Jung Woncheol,정원철,MY.st,South Korea,male_idolsV2/Woncheol_JungWoncheol.jpeg
Woojin,Lee Woojin,이우진,MY.st,South Korea,male_idolsV2/Woojin_LeeWoojin.png
Keonwoo,Kim Keonwoo,김건우,MY.st,South Korea,male_idolsV2/Keonwoo_KimKeonwoo.jpeg
Junghwan,So Junghwan,소정환,Treasure,South Korea,male_idolsV2/Junghwan_SoJunghwan.jpeg
Lee Hyeop,Lee Hyeop,이협,DRIPPIN,South Korea,male_idolsV2/LeeHyeop_LeeHyeop.png
Yunseong,Hwang Yunseong,황윤성,DRIPPIN,South Korea,male_idolsV2/Yunseong_HwangYunseong.png
Changuk,Joo Changuk,주창욱,DRIPPIN,South Korea,male_idolsV2/Changuk_JooChanguk.png
Dongyun,Kim Dongyun,김동윤,DRIPPIN,South Korea,male_idolsV2/Dongyun_KimDongyun.png
Minseo,Kim Minseo,김민서,DRIPPIN,South Korea,male_idolsV2/Minseo_KimMinseo.png
Alex,Alexander Schmidt Lee,알렉산더 슈미트 리,DRIPPIN,Germany,male_idolsV2/Alex_AlexanderSchmidtLee.png
Dongjun,Hwang Dongjun,황동준,,South Korea,male_idolsV2/Dongjun_HwangDongjun.jpeg
Junhyung,Son Junhyung,손준형,Ghost9,South Korea,male_idolsV2/Junhyung_SonJunhyung.jpeg
Kangsung,Lee Kangsung,이강성,Ghost9,South Korea,male_idolsV2/Kangsung_LeeKangsung.jpeg
Junseong,Choi Junseong,최준성,Ghost9,South Korea,male_idolsV2/Junseong_ChoiJunseong.png
Prince,Pasidh Vataniyapromote,파싯 와타니야쁘라못,Ghost9,Thailand,male_idolsV2/Prince_PasidhVataniyapromote.png
Keeho,Yoon Kiho,윤기호,P1Harmony,Canada,male_idolsV2/Keeho_YoonKiho.jpeg
Jiung,Choi Jiwoong,최지웅,P1Harmony,South Korea,male_idolsV2/Jiung_ChoiJiwoong.jpeg
Intak,Hwang Intak,황인탁,P1Harmony,South Korea,male_idolsV2/Intak_HwangIntak.jpeg
Soul,Haku Shota,하쿠 쇼타,P1Harmony,Japan,male_idolsV2/Soul_HakuShota.jpeg
Jongseob,Kim Jongseob,김종섭,P1Harmony,South Korea,male_idolsV2/Jongseob_KimJongseob.jpeg
Jungwon,Yang Jungwon,양정원,ENHYPEN,South Korea,male_idolsV2/Jungwon_YangJungwon.jpeg
Jay,Park Jongsung,박종성,ENHYPEN,South Korea,male_idolsV2/Jay_ParkJongsung.jpeg
Jake,Shim Jaeyoon,심재윤,ENHYPEN,South Korea,male_idolsV2/Jake_ShimJaeyoon.jpeg
Ni-Ki,Nishimura Riki,니시무라 리키,ENHYPEN,Japan,male_idolsV2/Ni-Ki_NishimuraRiki.jpeg
Heeseung,Lee Heeseung,이희승,ENHYPEN,South Korea,male_idolsV2/Heeseung_LeeHeeseung.jpeg
Sunghoon,Park Sunghoon,박성훈,ENHYPEN,South Korea,male_idolsV2/Sunghoon_ParkSunghoon.jpeg
Sunoo,Kim Sunwoo,김선우,ENHYPEN,South Korea,male_idolsV2/Sunoo_KimSunwoo.jpeg
Shin,Kim Suhyun,김수현,Ghost9,South Korea,male_idolsV2/Shin_KimSuhyun.jpeg
Theo,Choi Taeyang,최태양,P1Harmony,South Korea,male_idolsV2/Theo_ChoiTaeyang.jpeg
E-Chan,Lee Changmin,이창민,DKB,South Korea,male_idolsV2/E-Chan_LeeChangmin.jpeg
D1,Jang Dongil,장동일,DKB,South Korea,male_idolsV2/D1_JangDongil.jpeg
Teo,Jang Sungsik,장성식,DKB,South Korea,male_idolsV2/Teo_JangSungsik.jpeg
GK,Kim Kwanghyun,김광현,DKB,South Korea,male_idolsV2/GK_KimKwanghyun.jpeg
Heechan,Yang Heechan,양희찬,DKB,South Korea,male_idolsV2/Heechan_YangHeechan.jpeg
Lune,Jung Sungmin,정성민,DKB,South Korea,male_idolsV2/Lune_JungSungmin.jpeg
Junseo,Hwang Junseo,황준서,DKB,South Korea,male_idolsV2/Junseo_HwangJunseo.jpeg
Yuku,Amanumu Yuku,아마누마 유쿠,DKB,Japan,male_idolsV2/Yuku_AmanumuYuku.jpeg
Harry-June,Han Harry-June,한해리준,DKB,South Korea,male_idolsV2/Harry-June_HanHarry-June.jpeg
Nason,Kim Duyeop,김두엽,CHECKMATE,South Korea,male_idolsV2/Nason_KimDuyeop.png
Yongseok,Choi Yongseok,최용석,CHECKMATE,South Korea,male_idolsV2/Yongseok_ChoiYongseok.png
Noah,Hwang Seundae,황승대 ,CHECKMATE,South Korea,male_idolsV2/Noah_HwangSeundae.webp
J-Min,Jeon Minwook,전민욱,BAE173,South Korea,male_idolsV2/J-Min_JeonMinwook.jpeg
Yoojun,Jung Gun,정건,BAE173,South Korea,male_idolsV2/Yoojun_JungGun.jpeg
Muzin,Kim Hyunwoo,김현우,BAE173,South Korea,male_idolsV2/Muzin_KimHyunwoo.jpeg
Junseo,Park Junseo,박준서,BAE173,South Korea,male_idolsV2/Junseo_ParkJunseo.png
Youngseo,Ryu Youngseo,류영서,BAE173,South Korea,male_idolsV2/Youngseo_RyuYoungseo.png
Doha,Na Gyumin,나규민,BAE173,South Korea,male_idolsV2/Doha_NaGyumin.png
Bit,No Minjae,노민재,BAE173,South Korea,male_idolsV2/Bit_NoMinjae.png
Shotaro,Osaki Shotaro,오사키 쇼타로,RIIZE,Japan,male_idolsV2/Shotaro_OsakiShotaro.jpeg
Sungchan,Jung Sungchan,정성찬,RIIZE,South Korea,male_idolsV2/Sungchan_JungSungchan.png
Noah,Song Yubin,송유빈,T1419,South Korea,male_idolsV2/Noah_SongYubin.jpeg
Sian,Choi Changmin,최창민 ,T1419,South Korea,male_idolsV2/Sian_ChoiChangmin.jpeg
Kevin,Baek Seungbin,백승빈,T1419,South Korea,male_idolsV2/Kevin_BaekSeungbin.png
Gunwoo,Kim Gunwoo,김건우,T1419,South Korea,male_idolsV2/Gunwoo_KimGunwoo.jpeg
Leo,Hayase Leo,하야세 레오,T1419,Japan,male_idolsV2/Leo_HayaseLeo.jpeg
On,Choi Juhwan,최주환,T1419,South Korea,male_idolsV2/On_ChoiJuhwan.jpeg
Zero,Nasukawa Shota,나스카와 쇼타,T1419,Japan,male_idolsV2/Zero_NasukawaShota.jpeg
Kairi,Imai Kairi,이마이 카이리,T1419,Japan,male_idolsV2/Kairi_ImaiKairi.png
Kio,Udo Musashi,우도 무사시,T1419,South Korea,male_idolsV2/Kio_UdoMusashi.jpeg
Louis,Yang Dongsik,양동식,Kingdom,South Korea,male_idolsV2/Louis_YangDongsik.png
Chiwoo,Guk Seungjun,국승준,Kingdom,South Korea,male_idolsV2/Chiwoo_GukSeungjun.png
Ivan,Park Yooseong,박유성,Kingdom,South Korea,male_idolsV2/Ivan_ParkYooseong.png
Mujin,Ko Sungho,고성호,Kingdom,South Korea,male_idolsV2/Mujin_KoSungho.png
Jahan,Im Jihun,임지훈,Kingdom,South Korea,male_idolsV2/Jahan_ImJihun.png
Eric,Moon Junghyuk,문정혁,Shinhwa,South Korea,male_idolsV2/Eric_MoonJunghyuk.jpeg
Minwoo,Lee Minwoo,이민우,Shinhwa,South Korea,male_idolsV2/Minwoo_LeeMinwoo.jpeg
Dongwan,Kim Dongwan,김동완,Shinhwa,South Korea,male_idolsV2/Dongwan_KimDongwan.png
